country,countryCode,region,regionCode,city,cityCode,district,districtCode,street,streetCode,
中国,CN,浙江省,330000,绍兴市,330600,柯桥区,330603,,,
中国,CN,浙江省,330000,绍兴市,330600,上虞区,330604,,,
中国,CN,浙江省,330000,绍兴市,330600,新昌县,330624,,,
中国,CN,浙江省,330000,绍兴市,330600,诸暨市,330681,,,
中国,CN,浙江省,330000,绍兴市,330600,嵊州市,330683,,,
中国,CN,浙江省,330000,金华市,330700,婺城区,330702,,,
中国,CN,浙江省,330000,金华市,330700,金东区,330703,,,
中国,CN,浙江省,330000,金华市,330700,武义县,330723,,,
中国,CN,浙江省,330000,金华市,330700,浦江县,330726,,,
中国,CN,浙江省,330000,金华市,330700,磐安县,330727,,,
中国,CN,浙江省,330000,金华市,330700,兰溪市,330781,,,
中国,CN,浙江省,330000,金华市,330700,义乌市,330782,,,
中国,CN,浙江省,330000,金华市,330700,东阳市,330783,,,
中国,CN,浙江省,330000,金华市,330700,永康市,330784,,,
中国,CN,浙江省,330000,衢州市,330800,柯城区,330802,,,
中国,CN,浙江省,330000,衢州市,330800,衢江区,330803,,,
中国,CN,浙江省,330000,衢州市,330800,常山县,330822,,,
中国,CN,浙江省,330000,衢州市,330800,开化县,330824,,,
中国,CN,浙江省,330000,衢州市,330800,龙游县,330825,,,
中国,CN,浙江省,330000,衢州市,330800,江山市,330881,,,
中国,CN,浙江省,330000,舟山市,330900,定海区,330902,,,
中国,CN,浙江省,330000,舟山市,330900,普陀区,330903,,,
中国,CN,浙江省,330000,舟山市,330900,岱山县,330921,,,
中国,CN,浙江省,330000,舟山市,330900,嵊泗县,330922,,,
中国,CN,浙江省,330000,台州市,331000,椒江区,331002,,,
中国,CN,浙江省,330000,台州市,331000,黄岩区,331003,,,
中国,CN,浙江省,330000,台州市,331000,路桥区,331004,,,
中国,CN,浙江省,330000,台州市,331000,三门县,331022,,,
中国,CN,浙江省,330000,台州市,331000,天台县,331023,,,
中国,CN,浙江省,330000,台州市,331000,仙居县,331024,,,
中国,CN,浙江省,330000,台州市,331000,温岭市,331081,,,
中国,CN,浙江省,330000,台州市,331000,临海市,331082,,,
中国,CN,浙江省,330000,台州市,331000,玉环市,331083,,,
中国,CN,浙江省,330000,丽水市,331100,莲都区,331102,,,
中国,CN,浙江省,330000,丽水市,331100,青田县,331121,,,
中国,CN,浙江省,330000,丽水市,331100,缙云县,331122,,,
中国,CN,浙江省,330000,丽水市,331100,遂昌县,331123,,,
中国,CN,浙江省,330000,丽水市,331100,松阳县,331124,,,
中国,CN,浙江省,330000,丽水市,331100,云和县,331125,,,
中国,CN,浙江省,330000,丽水市,331100,庆元县,331126,,,
中国,CN,浙江省,330000,丽水市,331100,景宁畲族自治县,331127,,,
中国,CN,浙江省,330000,丽水市,331100,龙泉市,331181,,,
中国,CN,安徽省,340000,合肥市,340100,瑶海区,340102,,,
中国,CN,安徽省,340000,合肥市,340100,庐阳区,340103,,,
中国,CN,安徽省,340000,合肥市,340100,蜀山区,340104,,,
中国,CN,安徽省,340000,合肥市,340100,包河区,340111,,,
中国,CN,安徽省,340000,合肥市,340100,长丰县,340121,,,
中国,CN,安徽省,340000,合肥市,340100,肥东县,340122,,,
中国,CN,安徽省,340000,合肥市,340100,肥西县,340123,,,
中国,CN,安徽省,340000,合肥市,340100,庐江县,340124,,,
中国,CN,安徽省,340000,合肥市,340100,巢湖市,340181,,,
中国,CN,安徽省,340000,芜湖市,340200,镜湖区,340202,,,
中国,CN,安徽省,340000,芜湖市,340200,弋江区,340203,,,
中国,CN,安徽省,340000,芜湖市,340200,鸠江区,340207,,,
中国,CN,安徽省,340000,芜湖市,340200,三山区,340208,,,
中国,CN,安徽省,340000,芜湖市,340200,芜湖县,340221,,,
中国,CN,安徽省,340000,芜湖市,340200,繁昌县,340222,,,
中国,CN,安徽省,340000,芜湖市,340200,南陵县,340223,,,
中国,CN,安徽省,340000,芜湖市,340200,无为县,340225,,,
中国,CN,安徽省,340000,蚌埠市,340300,龙子湖区,340302,,,
中国,CN,安徽省,340000,蚌埠市,340300,蚌山区,340303,,,
中国,CN,安徽省,340000,蚌埠市,340300,禹会区,340304,,,
中国,CN,安徽省,340000,蚌埠市,340300,淮上区,340311,,,
中国,CN,安徽省,340000,蚌埠市,340300,怀远县,340321,,,
中国,CN,安徽省,340000,蚌埠市,340300,五河县,340322,,,
中国,CN,安徽省,340000,蚌埠市,340300,固镇县,340323,,,
中国,CN,安徽省,340000,淮南市,340400,大通区,340402,,,
中国,CN,安徽省,340000,淮南市,340400,田家庵区,340403,,,
中国,CN,安徽省,340000,淮南市,340400,谢家集区,340404,,,
中国,CN,安徽省,340000,淮南市,340400,八公山区,340405,,,
中国,CN,安徽省,340000,淮南市,340400,潘集区,340406,,,
中国,CN,安徽省,340000,淮南市,340400,凤台县,340421,,,
中国,CN,安徽省,340000,淮南市,340400,寿县,340422,,,
中国,CN,安徽省,340000,马鞍山市,340500,花山区,340503,,,
中国,CN,安徽省,340000,马鞍山市,340500,雨山区,340504,,,
中国,CN,安徽省,340000,马鞍山市,340500,博望区,340506,,,
中国,CN,安徽省,340000,马鞍山市,340500,当涂县,340521,,,
中国,CN,安徽省,340000,马鞍山市,340500,含山县,340522,,,
中国,CN,安徽省,340000,马鞍山市,340500,和县,340523,,,
中国,CN,安徽省,340000,淮北市,340600,杜集区,340602,,,
中国,CN,安徽省,340000,淮北市,340600,相山区,340603,,,
中国,CN,安徽省,340000,淮北市,340600,烈山区,340604,,,
中国,CN,安徽省,340000,淮北市,340600,濉溪县,340621,,,
中国,CN,安徽省,340000,铜陵市,340700,铜官区,340705,,,
中国,CN,安徽省,340000,铜陵市,340700,义安区,340706,,,
中国,CN,安徽省,340000,铜陵市,340700,郊区,340711,,,
中国,CN,安徽省,340000,铜陵市,340700,枞阳县,340722,,,
中国,CN,安徽省,340000,安庆市,340800,迎江区,340802,,,
中国,CN,安徽省,340000,安庆市,340800,大观区,340803,,,
中国,CN,安徽省,340000,安庆市,340800,宜秀区,340811,,,
中国,CN,安徽省,340000,安庆市,340800,怀宁县,340822,,,
中国,CN,安徽省,340000,安庆市,340800,潜山县,340824,,,
中国,CN,安徽省,340000,安庆市,340800,太湖县,340825,,,
中国,CN,安徽省,340000,安庆市,340800,宿松县,340826,,,
中国,CN,安徽省,340000,安庆市,340800,望江县,340827,,,
中国,CN,安徽省,340000,安庆市,340800,岳西县,340828,,,
中国,CN,安徽省,340000,安庆市,340800,桐城市,340881,,,
中国,CN,安徽省,340000,黄山市,341000,屯溪区,341002,,,
中国,CN,安徽省,340000,黄山市,341000,黄山区,341003,,,
中国,CN,安徽省,340000,黄山市,341000,徽州区,341004,,,
中国,CN,安徽省,340000,黄山市,341000,歙县,341021,,,
中国,CN,安徽省,340000,黄山市,341000,休宁县,341022,,,
中国,CN,安徽省,340000,黄山市,341000,黟县,341023,,,
中国,CN,安徽省,340000,黄山市,341000,祁门县,341024,,,
中国,CN,安徽省,340000,滁州市,341100,琅琊区,341102,,,
中国,CN,安徽省,340000,滁州市,341100,南谯区,341103,,,
中国,CN,安徽省,340000,滁州市,341100,来安县,341122,,,
中国,CN,安徽省,340000,滁州市,341100,全椒县,341124,,,
中国,CN,安徽省,340000,滁州市,341100,定远县,341125,,,
中国,CN,安徽省,340000,滁州市,341100,凤阳县,341126,,,
中国,CN,安徽省,340000,滁州市,341100,天长市,341181,,,
中国,CN,安徽省,340000,滁州市,341100,明光市,341182,,,
中国,CN,安徽省,340000,阜阳市,341200,颍州区,341202,,,
中国,CN,安徽省,340000,阜阳市,341200,颍东区,341203,,,
中国,CN,安徽省,340000,阜阳市,341200,颍泉区,341204,,,
中国,CN,安徽省,340000,阜阳市,341200,临泉县,341221,,,
中国,CN,安徽省,340000,阜阳市,341200,太和县,341222,,,
中国,CN,安徽省,340000,阜阳市,341200,阜南县,341225,,,
中国,CN,安徽省,340000,阜阳市,341200,颍上县,341226,,,
中国,CN,安徽省,340000,阜阳市,341200,界首市,341282,,,
中国,CN,安徽省,340000,宿州市,341300,埇桥区,341302,,,
中国,CN,安徽省,340000,宿州市,341300,砀山县,341321,,,
中国,CN,安徽省,340000,宿州市,341300,萧县,341322,,,
中国,CN,安徽省,340000,宿州市,341300,灵璧县,341323,,,
中国,CN,安徽省,340000,宿州市,341300,泗县,341324,,,
中国,CN,安徽省,340000,六安市,341500,金安区,341502,,,
中国,CN,安徽省,340000,六安市,341500,裕安区,341503,,,
中国,CN,安徽省,340000,六安市,341500,叶集区,341504,,,
中国,CN,安徽省,340000,六安市,341500,霍邱县,341522,,,
中国,CN,安徽省,340000,六安市,341500,舒城县,341523,,,
中国,CN,安徽省,340000,六安市,341500,金寨县,341524,,,
中国,CN,安徽省,340000,六安市,341500,霍山县,341525,,,
中国,CN,安徽省,340000,亳州市,341600,谯城区,341602,,,
中国,CN,安徽省,340000,亳州市,341600,涡阳县,341621,,,
中国,CN,安徽省,340000,亳州市,341600,蒙城县,341622,,,
中国,CN,安徽省,340000,亳州市,341600,利辛县,341623,,,
中国,CN,安徽省,340000,池州市,341700,贵池区,341702,,,
中国,CN,安徽省,340000,池州市,341700,东至县,341721,,,
中国,CN,安徽省,340000,池州市,341700,石台县,341722,,,
中国,CN,安徽省,340000,池州市,341700,青阳县,341723,,,
中国,CN,安徽省,340000,宣城市,341800,宣州区,341802,,,
中国,CN,安徽省,340000,宣城市,341800,郎溪县,341821,,,
中国,CN,安徽省,340000,宣城市,341800,广德县,341822,,,
中国,CN,安徽省,340000,宣城市,341800,泾县,341823,,,
中国,CN,安徽省,340000,宣城市,341800,绩溪县,341824,,,
中国,CN,安徽省,340000,宣城市,341800,旌德县,341825,,,
中国,CN,安徽省,340000,宣城市,341800,宁国市,341881,,,
中国,CN,福建省,350000,福州市,350100,鼓楼区,350102,,,
中国,CN,福建省,350000,福州市,350100,台江区,350103,,,
中国,CN,福建省,350000,福州市,350100,仓山区,350104,,,
中国,CN,福建省,350000,福州市,350100,马尾区,350105,,,
中国,CN,福建省,350000,福州市,350100,晋安区,350111,,,
中国,CN,福建省,350000,福州市,350100,长乐区,350112,,,
中国,CN,福建省,350000,福州市,350100,闽侯县,350121,,,
中国,CN,福建省,350000,福州市,350100,连江县,350122,,,
中国,CN,福建省,350000,福州市,350100,罗源县,350123,,,
中国,CN,福建省,350000,福州市,350100,闽清县,350124,,,
中国,CN,福建省,350000,福州市,350100,永泰县,350125,,,
中国,CN,福建省,350000,福州市,350100,平潭县,350128,,,
中国,CN,福建省,350000,福州市,350100,福清市,350181,,,
中国,CN,福建省,350000,厦门市,350200,思明区,350203,,,
中国,CN,福建省,350000,厦门市,350200,海沧区,350205,,,
中国,CN,福建省,350000,厦门市,350200,湖里区,350206,,,
中国,CN,福建省,350000,厦门市,350200,集美区,350211,,,
中国,CN,福建省,350000,厦门市,350200,同安区,350212,,,
中国,CN,福建省,350000,厦门市,350200,翔安区,350213,,,
中国,CN,福建省,350000,莆田市,350300,城厢区,350302,,,
中国,CN,福建省,350000,莆田市,350300,涵江区,350303,,,
中国,CN,福建省,350000,莆田市,350300,荔城区,350304,,,
中国,CN,福建省,350000,莆田市,350300,秀屿区,350305,,,
中国,CN,福建省,350000,莆田市,350300,仙游县,350322,,,
中国,CN,福建省,350000,三明市,350400,梅列区,350402,,,
中国,CN,福建省,350000,三明市,350400,三元区,350403,,,
中国,CN,福建省,350000,三明市,350400,明溪县,350421,,,
中国,CN,福建省,350000,三明市,350400,清流县,350423,,,
中国,CN,福建省,350000,三明市,350400,宁化县,350424,,,
中国,CN,福建省,350000,三明市,350400,大田县,350425,,,
中国,CN,福建省,350000,三明市,350400,尤溪县,350426,,,
中国,CN,福建省,350000,三明市,350400,沙县,350427,,,
中国,CN,福建省,350000,三明市,350400,将乐县,350428,,,
中国,CN,福建省,350000,三明市,350400,泰宁县,350429,,,
中国,CN,福建省,350000,三明市,350400,建宁县,350430,,,
中国,CN,福建省,350000,三明市,350400,永安市,350481,,,
中国,CN,福建省,350000,泉州市,350500,鲤城区,350502,,,
中国,CN,福建省,350000,泉州市,350500,丰泽区,350503,,,
中国,CN,福建省,350000,泉州市,350500,洛江区,350504,,,
中国,CN,福建省,350000,泉州市,350500,泉港区,350505,,,
中国,CN,福建省,350000,泉州市,350500,惠安县,350521,,,
中国,CN,福建省,350000,泉州市,350500,安溪县,350524,,,
中国,CN,福建省,350000,泉州市,350500,永春县,350525,,,
中国,CN,福建省,350000,泉州市,350500,德化县,350526,,,
中国,CN,福建省,350000,泉州市,350500,金门县,350527,,,
中国,CN,福建省,350000,泉州市,350500,石狮市,350581,,,
中国,CN,福建省,350000,泉州市,350500,晋江市,350582,,,
中国,CN,福建省,350000,泉州市,350500,南安市,350583,,,
中国,CN,福建省,350000,漳州市,350600,芗城区,350602,,,
中国,CN,福建省,350000,漳州市,350600,龙文区,350603,,,
中国,CN,福建省,350000,漳州市,350600,云霄县,350622,,,
中国,CN,福建省,350000,漳州市,350600,漳浦县,350623,,,
中国,CN,福建省,350000,漳州市,350600,诏安县,350624,,,
中国,CN,福建省,350000,漳州市,350600,长泰县,350625,,,
中国,CN,福建省,350000,漳州市,350600,东山县,350626,,,
中国,CN,福建省,350000,漳州市,350600,南靖县,350627,,,
中国,CN,福建省,350000,漳州市,350600,平和县,350628,,,
中国,CN,福建省,350000,漳州市,350600,华安县,350629,,,
中国,CN,福建省,350000,漳州市,350600,龙海市,350681,,,
中国,CN,福建省,350000,南平市,350700,延平区,350702,,,
中国,CN,福建省,350000,南平市,350700,建阳区,350703,,,
中国,CN,福建省,350000,南平市,350700,顺昌县,350721,,,
中国,CN,福建省,350000,南平市,350700,浦城县,350722,,,
中国,CN,福建省,350000,南平市,350700,光泽县,350723,,,
中国,CN,福建省,350000,南平市,350700,松溪县,350724,,,
中国,CN,福建省,350000,南平市,350700,政和县,350725,,,
中国,CN,福建省,350000,南平市,350700,邵武市,350781,,,
中国,CN,福建省,350000,南平市,350700,武夷山市,350782,,,
中国,CN,福建省,350000,南平市,350700,建瓯市,350783,,,
中国,CN,福建省,350000,龙岩市,350800,新罗区,350802,,,
中国,CN,福建省,350000,龙岩市,350800,永定区,350803,,,
中国,CN,福建省,350000,龙岩市,350800,长汀县,350821,,,
中国,CN,福建省,350000,龙岩市,350800,上杭县,350823,,,
中国,CN,福建省,350000,龙岩市,350800,武平县,350824,,,
中国,CN,福建省,350000,龙岩市,350800,连城县,350825,,,
中国,CN,福建省,350000,龙岩市,350800,漳平市,350881,,,
中国,CN,福建省,350000,宁德市,350900,蕉城区,350902,,,
中国,CN,福建省,350000,宁德市,350900,霞浦县,350921,,,
中国,CN,福建省,350000,宁德市,350900,古田县,350922,,,
中国,CN,福建省,350000,宁德市,350900,屏南县,350923,,,
中国,CN,福建省,350000,宁德市,350900,寿宁县,350924,,,
中国,CN,福建省,350000,宁德市,350900,周宁县,350925,,,
中国,CN,福建省,350000,宁德市,350900,柘荣县,350926,,,
中国,CN,福建省,350000,宁德市,350900,福安市,350981,,,
中国,CN,福建省,350000,宁德市,350900,福鼎市,350982,,,
中国,CN,江西省,360000,南昌市,360100,东湖区,360102,,,
中国,CN,江西省,360000,南昌市,360100,西湖区,360103,,,
中国,CN,江西省,360000,南昌市,360100,青云谱区,360104,,,
中国,CN,江西省,360000,南昌市,360100,湾里区,360105,,,
中国,CN,江西省,360000,南昌市,360100,青山湖区,360111,,,
中国,CN,江西省,360000,南昌市,360100,新建区,360112,,,
中国,CN,江西省,360000,南昌市,360100,南昌县,360121,,,
中国,CN,江西省,360000,南昌市,360100,安义县,360123,,,
中国,CN,江西省,360000,南昌市,360100,进贤县,360124,,,
中国,CN,江西省,360000,景德镇市,360200,昌江区,360202,,,
中国,CN,江西省,360000,景德镇市,360200,珠山区,360203,,,
中国,CN,江西省,360000,景德镇市,360200,浮梁县,360222,,,
中国,CN,江西省,360000,景德镇市,360200,乐平市,360281,,,
中国,CN,江西省,360000,萍乡市,360300,安源区,360302,,,
中国,CN,江西省,360000,萍乡市,360300,湘东区,360313,,,
中国,CN,江西省,360000,萍乡市,360300,莲花县,360321,,,
中国,CN,江西省,360000,萍乡市,360300,上栗县,360322,,,
中国,CN,江西省,360000,萍乡市,360300,芦溪县,360323,,,
中国,CN,江西省,360000,九江市,360400,濂溪区,360402,,,
中国,CN,江西省,360000,九江市,360400,浔阳区,360403,,,
中国,CN,江西省,360000,九江市,360400,柴桑区,360404,,,
中国,CN,江西省,360000,九江市,360400,武宁县,360423,,,
中国,CN,江西省,360000,九江市,360400,修水县,360424,,,
中国,CN,江西省,360000,九江市,360400,永修县,360425,,,
中国,CN,江西省,360000,九江市,360400,德安县,360426,,,
中国,CN,江西省,360000,九江市,360400,都昌县,360428,,,
中国,CN,江西省,360000,九江市,360400,湖口县,360429,,,
中国,CN,江西省,360000,九江市,360400,彭泽县,360430,,,
中国,CN,江西省,360000,九江市,360400,瑞昌市,360481,,,
中国,CN,江西省,360000,九江市,360400,共青城市,360482,,,
中国,CN,江西省,360000,九江市,360400,庐山市,360483,,,
中国,CN,江西省,360000,新余市,360500,渝水区,360502,,,
中国,CN,江西省,360000,新余市,360500,分宜县,360521,,,
中国,CN,江西省,360000,鹰潭市,360600,月湖区,360602,,,
中国,CN,江西省,360000,鹰潭市,360600,余江区,360603,,,
中国,CN,江西省,360000,鹰潭市,360600,贵溪市,360681,,,
中国,CN,江西省,360000,赣州市,360700,章贡区,360702,,,
中国,CN,江西省,360000,赣州市,360700,南康区,360703,,,
中国,CN,江西省,360000,赣州市,360700,赣县区,360704,,,
中国,CN,江西省,360000,赣州市,360700,信丰县,360722,,,
中国,CN,江西省,360000,赣州市,360700,大余县,360723,,,
中国,CN,江西省,360000,赣州市,360700,上犹县,360724,,,
中国,CN,江西省,360000,赣州市,360700,崇义县,360725,,,
中国,CN,江西省,360000,赣州市,360700,安远县,360726,,,
中国,CN,江西省,360000,赣州市,360700,龙南县,360727,,,
中国,CN,江西省,360000,赣州市,360700,定南县,360728,,,
中国,CN,江西省,360000,赣州市,360700,全南县,360729,,,
中国,CN,江西省,360000,赣州市,360700,宁都县,360730,,,
中国,CN,江西省,360000,赣州市,360700,于都县,360731,,,
中国,CN,江西省,360000,赣州市,360700,兴国县,360732,,,
中国,CN,江西省,360000,赣州市,360700,会昌县,360733,,,
中国,CN,江西省,360000,赣州市,360700,寻乌县,360734,,,
